driverId,driverRef,nationality,total_races,total_wins,total_podiums,avg_grid,avg_finish,best_finish,avg_team_position,avg_championship_position_pct,total_titles,career_seasons,win_rate,podium_rate,grid_vs_finish,performance_vs_team,title_rate,win_rate_scaled,podium_rate_scaled,avg_grid_scaled,avg_finish_scaled,best_finish_scaled,grid_vs_finish_scaled,avg_championship_position_pct_scaled,title_rate_scaled,performance_vs_team_scaled,avg_team_position_scaled
14,coulthard,British,247,13,62,7.680161943319838,9.48582995951417,1,3.8421052631578947,75.15121625556408,0,15,5.263157894736842,25.101214574898783,1.805668016194332,-5.6437246963562755,0.0,0.5245276089221865,1.431986184152176,-1.122902051277888,-1.1014850246718821,-0.8548589233425298,0.005815803392158823,1.1780781984138284,-0.26046236766500785,0.462282559584479,-1.1532991971585
15,trulli,Italian,256,1,11,10.40234375,12.359375,1,6.1953125,55.94729500236747,0,15,0.390625,4.296875,1.95703125,-6.1640625,0.0,-0.3082421451704248,-0.26018533688580386,-0.5127425352331522,-0.4655603132771779,-0.8548589233425298,0.03292000766070445,0.3800968735145555,-0.26046236766500785,0.26929256442602645,-0.42586676193451584
16,sutil,German,128,0,0,14.796875,14.5234375,4,8.234375,38.758210963179906,0,7,0.0,0.0,-0.2734375,-6.2890625,0.0,-0.37500427735506453,-0.6096821078976009,0.47226333548550037,0.013353641911751995,-0.1578009931170076,-0.366483989562456,-0.33416183826352114,-0.26046236766500785,0.2229308562705219,0.20445604887725022
17,webber,Australian,217,9,42,8.262672811059907,9.788018433179724,1,4.387096774193548,66.98743922475806,0,12,4.147465437788019,19.35483870967742,1.5253456221198167,-5.400921658986176,0.0,0.3338434302643362,0.9645907374810512,-0.992335992729235,-1.0346097485947467,-0.8548589233425298,-0.04438076838430178,0.8388484377137604,-0.26046236766500785,0.5523366680470598,-0.9848293336283018
18,button,British,309,15,50,10.006472491909385,9.6957928802589,1,4.773462783171521,61.80688103272644,1,18,4.854368932038835,16.181229773462782,-0.3106796116504853,-4.922330097087379,5.555555555555555,0.4546610546482253,0.7064575416908082,-0.6014745275857006,-1.055019558532675,-0.8548589233425298,-0.37315283361518486,0.6235804913766523,0.5751293577925746,0.7298432465945729,-0.8653943929233848
19,davidson,British,24,0,0,17.166666666666668,16.166666666666668,11,9.208333333333334,2.7777777777777772,0,3,0.0,0.0,-1.0,-6.958333333333334,0.0,-0.37500427735506453,-0.6096821078976009,1.0034368716952629,0.3770055140227207,1.4686675107425442,-0.49658756834267986,-1.829258249313307,-0.26046236766500785,-0.02529745614540878,0.5055297797119892
20,vettel,German,300,53,122,6.266666666666667,7.093333333333334,1,3.0966666666666667,79.7478673833794,4,16,17.666666666666668,40.666666666666664,0.8266666666666671,-3.996666666666667,25.0,2.644424420915575,2.698040059447989,-1.4397279119965847,-1.6309521828618305,-0.8548589233425298,-0.16949131637278644,1.3690830306411654,3.499700396894113,1.0731659490856784,-1.383732031575262
21,fisichella,Italian,231,3,19,11.329004329004329,10.991341991341992,1,5.532467532467533,58.391293489119576,0,14,1.2987012987012987,8.225108225108226,-0.3376623376623371,-5.458874458874459,0.0,-0.15304186385808047,0.05932705943863726,-0.3050375358699528,-0.7683103951280571,-0.8548589233425298,-0.37798455727197716,0.4816524425463558,-0.26046236766500785,0.5308423416853404,-0.6307679373852431
22,barrichello,Brazilian,326,11,68,8.883435582822086,10.33435582822086,1,4.898773006134969,68.83897177489855,0,19,3.374233128834356,20.858895705521473,1.4509202453987733,-5.43558282208589,0.0,0.2016894779576517,1.0869268686147706,-0.8531960163075566,-0.9137035350603562,-0.8548589233425298,-0.05770791899209411,0.9157852454612563,-0.26046236766500785,0.5394810622233855,-0.826658016788877
23,ralf_schumacher,German,180,6,27,7.8277777777777775,9.866666666666667,1,4.027777777777778,71.34775566989005,0,11,3.3333333333333335,15.0,2.0388888888888896,-5.8388888888888895,0.0,0.1946992506205279,0.6103793472708544,-1.0898149129051427,-1.0172046428883013,-0.8548589233425298,0.047578033322562545,1.0200328452100853,-0.26046236766500785,0.3898973968916651,-1.0959033982039836
24,liuzzi,Italian,81,0,0,16.555555555555557,15.91358024691358,6,8.45679012345679,24.77445394112061,0,6,0.0,0.0,-0.6419753086419764,-7.456790123456791,0.0,-0.37500427735506453,-0.6096821078976009,0.8664602528338444,0.3209966795789111,0.3069042937000072,-0.43247705666974884,-0.9152294654636141,-0.26046236766500785,-0.21017192200007517,0.2732098638212892
25,wurz,Austrian,69,0,3,12.159420289855072,11.420289855072463,3,4.6231884057971016,49.13247863247864,0,6,0.0,4.3478260869565215,-0.7391304347826093,-6.797101449275361,0.0,-0.37500427735506453,-0.25604110639949795,-0.11890514767122219,-0.6733828604616591,-0.390153636525515,-0.4498743619363163,0.09692053030371574,-0.26046236766500785,0.034502428287054125,-0.9118477840968442
26,speed,American,28,0,0,16.714285714285715,15.071428571428571,9,8.285714285714286,21.794871794871796,0,2,0.0,0.0,-1.6428571428571441,-6.785714285714285,0.0,-0.37500427735506453,-0.6096821078976009,0.9020385953952518,0.13462581932163567,1.0039622239255295,-0.6117022555583621,-1.039040164193389,-0.26046236766500785,0.0387258551169552,0.2203262455369884
27,albers,Dutch,46,0,0,18.282608695652176,15.673913043478262,5,10.173913043478262,16.666666666666668,0,3,0.0,0.0,-2.608695652173914,-5.5,0.0,-0.37500427735506453,-0.6096821078976009,1.253568088746549,0.2679575606411362,0.0745516502914998,-0.7846523411819228,-1.2521326815290972,-0.26046236766500785,0.5155891390021442,0.8040134784516606
29,yamamoto,Japanese,21,0,0,21.714285714285715,18.523809523809526,12,10.666666666666666,3.9529914529914527,0,3,0.0,0.0,-3.19047619047619,-7.857142857142859,0.0,-0.37500427735506453,-0.6096821078976009,2.0227563860795854,0.8986487700098378,1.7010201541510517,-0.8888302062627813,-1.7804245474238738,-0.26046236766500785,-0.3586602147873705,0.9563353659886031
30,michael_schumacher,German,308,91,155,4.866883116883117,6.87987012987013,1,2.2857142857142856,84.26297826552495,7,19,29.545454545454547,50.324675324675326,2.012987012987013,-4.5941558441558445,36.84210526315789,4.674640629701323,3.4835976659359615,-1.7534803774665233,-1.6781922727658247,-0.8548589233425298,0.042939854567183106,1.5566996177067831,5.280830127474748,0.851560998103073,-1.6344167380010821
31,montoya,Colombian,95,7,30,5.368421052631579,8.526315789473685,1,2.663157894736842,84.44205552901205,0,6,7.368421052631578,31.57894736842105,3.157894736842106,-5.863157894736843,0.0,0.884340363433087,1.958868324035989,-1.641063880007244,-1.3138285804767225,-0.8548589233425298,0.24795537937980133,1.5641408225572242,-0.26046236766500785,0.3808961763608886,-1.5177399237484366
32,klien,Austrian,51,0,0,13.156862745098039,13.666666666666666,5,7.235294117647059,29.567307692307693,0,4,0.0,0.0,0.5098039215686274,-6.431372549019607,0.0,-0.37500427735506453,-0.6096821078976009,0.10466515328370872,-0.17625248475149474,0.0745516502914998,-0.22623106982741809,-0.7160718176064562,-0.26046236766500785,0.17014896058858134,-0.10438366054460675
33,monteiro,Portuguese,37,0,1,17.675675675675677,14.432432432432432,3,9.702702702702704,32.69230769230769,0,2,0.0,2.7027027027027026,-3.2432432432432456,-4.729729729729728,0.0,-0.37500427735506453,-0.38985121507445586,1.1175279620982628,-0.006786070712546058,-0.390153636525515,-0.8982790594676726,-0.586218564855009,-0.26046236766500785,0.8012775027711997,0.6583511328976523
35,villeneuve,Canadian,165,11,23,9.139393939393939,10.254545454545454,1,5.3090909090909095,57.301188929647424,1,11,6.666666666666667,13.939393939393941,1.1151515151515152,-4.945454545454544,9.090909090909092,0.7644027785961204,0.524112375693287,-0.7958245995306767,-0.931365826108787,-0.8548589233425298,-0.11783311599532492,0.43635528322263023,1.106869546720127,0.7212665351829283,-0.6998189748676128
37,rosa,Spanish,107,0,1,16.130841121495326,15.345794392523365,2,8.14018691588785,28.428896206673986,0,9,0.0,0.9345794392523363,-0.7850467289719614,-7.205607476635514,0.0,-0.37500427735506453,-0.5336658178559527,0.7712632483914986,0.19534385336601556,-0.6225062799340224,-0.45809646835986595,-0.7633762766077824,-0.26046236766500785,-0.11700986947483333,0.17534026752059984
38,doornbos,Dutch,11,0,0,17.363636363636363,14.818181818181818,12,9.181818181818182,9.615384615384615,0,2,0.0,0.0,-2.545454545454545,-5.636363636363637,0.0,-0.37500427735506453,-0.6096821078976009,1.0475863604191908,0.07858150256268931,1.7010201541510517,-0.7733279275076526,-1.545134892865696,-0.26046236766500785,0.46501273010523003,0.49733331450695967
39,karthikeyan,Indian,48,0,0,19.5625,18.458333333333332,4,10.625,15.396486229819564,0,3,0.0,0.0,-1.1041666666666679,-7.833333333333332,0.0,-0.37500427735506453,-0.6096821078976009,1.540447479731506,0.8841586795657506,-0.1578009931170076,-0.5152404111785545,-1.3049125411469693,-0.26046236766500785,-0.3498294132339398,0.9434552063807
40,friesacher,Austrian,11,0,0,17.818181818181817,16.0,6,10.0,23.076923076923077,0,1,0.0,0.0,-1.8181818181818166,-6.0,0.0,-0.37500427735506453,-0.6096821078976009,1.1494697959359481,0.34012164743777273,0.3069042937000072,-0.6430971702535475,-0.9857670348594619,-0.26046236766500785,0.3301423063801261,0.7502528122621511
41,zonta,Brazilian,38,0,0,14.394736842105264,13.394736842105264,6,7.421052631578948,17.96013986013986,0,5,0.0,0.0,-1.0,-5.973684210526316,0.0,-0.37500427735506453,-0.6096821078976009,0.38212665791236905,-0.23643142496904068,0.3069042937000072,-0.49658756834267986,-1.1983849370429225,-0.26046236766500785,0.33990266599181124,-0.04696127715333511
42,pizzonia,Brazilian,20,0,0,12.95,12.9,7,5.9,24.646971386101825,0,3,0.0,0.0,-0.049999999999998934,-7.0,0.0,-0.37500427735506453,-0.6096821078976009,0.0582982015514745,-0.3459182710422538,0.5392569371085146,-0.3264736416795052,-0.9205267532838555,-0.26046236766500785,-0.04075135886391007,-0.5171548931555301
43,matta,Brazilian,28,0,0,11.428571428571429,12.107142857142858,6,8.0,40.57971014492753,0,2,0.0,0.0,0.6785714285714288,-4.107142857142858,0.0,-0.37500427735506453,-0.6096821078976009,-0.2827202118996154,-0.5213800935106477,0.3069042937000072,-0.19601032950173247,-0.2584730083006319,-0.26046236766500785,1.032191029877766,0.13200515108279434
44,panis,French,158,1,5,12.177215189873417,11.91139240506329,1,6.930379746835443,49.56246627768367,0,10,0.6329113924050633,3.1645569620253164,-0.2658227848101262,-4.981012658227848,0.0,-0.26683272141033176,-0.3522851764274627,-0.11491653546442064,-0.5647002948613233,-0.8548589233425298,-0.36512044313996006,0.11478782450301446,-0.26046236766500785,0.708078256407277,-0.19863995885173516
45,pantano,Italian,14,0,0,16.785714285714285,16.142857142857142,13,9.0,4.166666666666666,0,1,0.0,0.0,-0.6428571428571423,-7.142857142857142,0.0,-0.37500427735506453,-0.6096821078976009,0.9180488495478847,0.37173639022487065,1.9333727975595587,-0.4326349643339676,-1.771545692534886,-0.26046236766500785,-0.09373616818448648,0.4411289816724727
46,bruni,Italian,18,0,0,18.333333333333332,16.666666666666668,14,10.0,0.0,0,1,0.0,0.0,-1.6666666666666643,-6.666666666666668,0.0,-0.37500427735506453,-0.6096821078976009,1.264937689521607,0.48765711377756366,2.165725440968066,-0.6159657624922755,-1.944683362870149,-0.26046236766500785,0.08287986288410155,0.7502528122621511
47,baumgartner,Hungarian,20,0,0,18.75,15.3,8,9.9,10.416666666666668,0,2,0.0,0.0,-3.4499999999999993,-5.4,0.0,-0.37500427735506453,-0.6096821078976009,1.3583308387453017,0.1852094077809927,0.771609580517022,-0.9353024318424454,-1.5118391870319914,-0.26046236766500785,0.5526785055265477,0.7193404292031833
48,gene,Spanish,36,0,0,19.47222222222222,13.555555555555555,5,9.444444444444445,21.05566534914361,0,4,0.0,0.0,-5.916666666666666,-4.111111111111111,0.0,-0.37500427735506453,-0.6096821078976009,1.5202122973997052,-0.20084172914145976,0.0745516502914998,-1.377001750195951,-1.0697564398518342,-0.26046236766500785,1.0307192296188612,0.5785173508234409
49,frentzen,German,159,3,18,8.786163522012579,11.081761006289309,1,5.672955974842767,64.99329945416902,0,10,1.8867924528301887,11.320754716981133,2.2955974842767297,-5.4088050314465415,0.0,-0.052530582274540515,0.3111189903427428,-0.8749989221247052,-0.7483003778237017,-0.8548589233425298,0.09354614613268208,0.7559858663051165,-0.26046236766500785,0.549412775140751,-0.5873396119246332
50,verstappen,Dutch,107,0,2,16.327102803738317,14.242990654205608,3,8.598130841121495,28.950592885375492,0,8,0.0,1.8691588785046727,-2.084112149532709,-5.644859813084112,0.0,-0.37500427735506453,-0.4576495278143044,0.8152540401753697,-0.04871014235494654,-0.390153636525515,-0.6907165943429574,-0.7416981931904969,-0.26046236766500785,0.4618615519808118,0.3169016478840973
51,wilson,British,16,0,0,17.1875,14.5625,8,9.0625,17.391304347826086,0,1,0.0,0.0,-2.625,-5.5,0.0,-0.37500427735506453,-0.6096821078976009,1.0081065291564475,0.021998298142599106,0.771609580517022,-0.7875719165823204,-1.2220217823403559,-0.26046236766500785,0.5155891390021442,0.4604492210843276
52,firman,Irish,14,0,0,17.0,14.214285714285714,8,9.0,21.73913043478261,0,1,0.0,0.0,-2.7857142857142865,-5.2142857142857135,0.0,-0.37500427735506453,-0.6096821078976009,0.9660796120057848,-0.05506263740095244,0.771609580517022,-0.8163505883862411,-1.0413563872079075,-0.26046236766500785,0.6215587576432977,0.4411289816724727
54,burti,Brazilian,15,0,0,17.2,13.533333333333333,8,8.733333333333333,12.0,0,2,0.0,0.0,-3.666666666666666,-4.800000000000001,0.0,-0.37500427735506453,-0.6096821078976009,1.010908323633158,-0.20575957801945277,0.771609580517022,-0.9741003449410642,-1.4460468723045916,-0.26046236766500785,0.7752147046729693,0.35869596018189154
55,alesi,French,202,1,32,9.029702970297029,11.252475247524753,1,5.108910891089109,69.52941927469924,0,13,0.49504950495049505,15.841584158415841,2.2227722772277243,-6.143564356435644,0.0,-0.29039484250720426,0.6788316401350911,-0.8204111236395392,-0.7105207700364295,-0.8548589233425298,0.08050553357356102,0.9444754386462876,-0.26046236766500785,0.2768951960233088,-0.7616993888398401
56,irvine,British,147,4,26,9.312925170068027,11.006802721088436,1,4.775510204081633,64.36017316017316,0,10,2.7210884353741496,17.687074829931973,1.6938775510204085,-6.2312925170068025,0.0,0.09005982711480681,0.8289391090810766,-0.7569286920395172,-0.7648888861684146,-0.8548589233425298,-0.01420221239125062,0.7296775435282106,-0.26046236766500785,0.24435737700395455,-0.8647614863288215
57,hakkinen,Finnish,165,20,51,7.072727272727272,9.884848484848485,1,3.6484848484848484,82.6979027814805,2,11,12.121212121212121,30.909090909090907,2.8121212121212125,-6.236363636363636,18.181818181818183,1.6966449152834533,1.9043839209343676,-1.2590546196802013,-1.0131809483517618,-0.8548589233425298,0.18603865093091979,1.4916659721372734,2.474201461105262,0.24247653095880847,-1.213151881422594
58,marques,Brazilian,26,0,0,19.46153846153846,16.076923076923077,9,10.923076923076923,10.0,0,2,0.0,0.0,-3.3846153846153832,-5.153846153846153,0.0,-0.37500427735506453,-0.6096821078976009,1.5178176012657643,0.3571449704769793,1.0039622239255295,-0.9235941858777734,-1.529152954065518,-0.26046236766500785,0.6439754077404646,1.0355978866526234
59,bernoldi,Brazilian,29,0,0,17.586206896551722,15.793103448275861,8,10.413793103448276,10.0,0,2,0.0,0.0,-1.7931034482758612,-5.379310344827585,0.0,-0.37500427735506453,-0.6096821078976009,1.097474111603258,0.2943347785736996,0.771609580517022,-0.6386064544861647,-1.529152954065518,-0.26046236766500785,0.5603521675660799,0.8781661214716732
60,mazzacane,Argentine,21,0,0,21.238095238095237,14.19047619047619,8,9.80952380952381,6.545454545454546,0,2,0.0,0.0,-7.0476190476190474,-4.38095238095238,0.0,-0.37500427735506453,-0.6096821078976009,1.9160213583953627,-0.06033176119880209,0.771609580517022,-1.579518329556873,-1.6726998225616632,-0.26046236766500785,0.930636812013328,0.6913720826260221
62,yoong,Malaysian,16,0,0,19.9375,15.875,7,9.375,4.761904761904762,0,2,0.0,0.0,-4.0625,-6.5,0.0,-0.37500427735506453,-0.6096821078976009,1.6245013140328308,0.312458747499062,0.5392569371085146,-1.044981147717387,-1.7468117396298486,-0.26046236766500785,0.144695473758108,0.5570504181436021
63,salo,Finnish,111,0,2,14.612612612612613,12.09009009009009,2,8.396396396396396,44.13023088023088,0,8,0.0,1.8018018018018018,-2.5225225225225234,-3.693693693693694,0.0,-0.37500427735506453,-0.46312817934883754,0.43096210834569787,-0.5251539254199186,-0.6225062799340224,-0.7692215522789199,-0.11093807503963987,-0.26046236766500785,1.1855367055015067,0.2545407235687928
64,diniz,Brazilian,99,0,0,17.04040404040404,14.565656565656566,5,8.030303030303031,36.717171717171716,0,6,0.0,0.0,-2.474747474747476,-6.535353535353535,0.0,-0.37500427735506453,-0.6096821078976009,0.9751359173850525,0.022696856221859497,0.0745516502914998,-0.760666603885726,-0.418973225491529,-0.26046236766500785,0.13158307145150097,0.14137253988854243
65,herbert,British,165,3,7,12.866666666666667,12.903030303030302,1,6.212121212121212,51.651041195571345,0,12,1.8181818181818181,4.242424242424243,0.036363636363635266,-6.6909090909090905,0.0,-0.06425689845928687,-0.26461422158733067,0.03961957170673587,-0.3452476552861641,-0.8548589233425298,-0.31100873925558065,0.20157446344791094,-0.26046236766500785,0.07388850130242855,-0.42067078845632766
66,mcnish,British,17,0,0,15.941176470588236,15.529411764705882,7,10.0,14.285714285714285,0,1,0.0,0.0,-0.41176470588235325,-5.529411764705882,0.0,-0.37500427735506453,-0.6096821078976009,0.7287511386843967,0.23597896531556753,0.5392569371085146,-0.39125386762244807,-1.3510684931492476,-0.26046236766500785,0.5046805017890843,0.7502528122621511
67,buemi,Swiss,55,0,0,14.527272727272727,14.327272727272728,7,8.963636363636363,42.65194681861348,0,3,0.0,0.0,-0.1999999999999993,-5.363636363636365,0.0,-0.37500427735506453,-0.6096821078976009,0.41183372279462355,-0.030058249923883684,0.5392569371085146,-0.3533337353631644,-0.17236527308496477,-0.26046236766500785,0.5661655478990577,0.4298881151055751
68,takagi,Japanese,32,0,0,18.75,15.3125,7,10.0,11.363636363636363,0,2,0.0,0.0,-3.4375,-5.3125,0.0,-0.37500427735506453,-0.6096821078976009,1.3583308387453017,0.18797569777486361,0.5392569371085146,-0.9330640907021407,-1.4724897165012503,-0.26046236766500785,0.585131701235401,0.7502528122621511
69,badoer,Italian,58,0,0,19.56896551724138,15.224137931034482,7,10.448275862068966,12.484848484848484,0,5,0.0,0.0,-4.344827586206899,-4.775862068965516,0.0,-0.37500427735506453,-0.6096821078976009,1.5418966837711843,0.168420889197499,0.5392569371085146,-1.095536783817378,-1.425899943392852,-0.26046236766500785,0.784167310385757,0.8888255639058003
70,zanardi,Italian,44,0,0,15.636363636363637,16.15909090909091,6,7.340909090909091,28.851010101010104,0,4,0.0,0.0,0.5227272727272734,-8.81818181818182,0.0,-0.37500427735506453,-0.6096821078976009,0.6604293054555122,0.37532897463249576,0.3069042937000072,-0.22391692034189772,-0.7458361607002222,-0.26046236766500785,-0.7151034774894311,-0.07173555544222097
71,damon_hill,British,122,22,42,5.786885245901639,9.918032786885245,1,3.6885245901639343,72.22564353209515,1,8,18.0327868852459,34.42622950819672,4.131147540983606,-6.22950819672131,12.5,2.7069984149719106,2.190458936751313,-1.547267826774819,-1.0058371561375308,-0.8548589233425298,0.4222331226939655,1.0565117554367562,1.6196190146145526,0.24501917009461,-1.2007746430989337
73,rosset,Brazilian,30,0,0,18.466666666666665,15.266666666666667,8,9.966666666666667,18.18181818181818,0,2,0.0,0.0,-3.1999999999999975,-5.300000000000001,0.0,-0.37500427735506453,-0.6096821078976009,1.2948234972731891,0.1778326344640032,0.771609580517022,-0.8905356090363467,-1.1891735286799108,-0.26046236766500785,0.5897678720509512,0.7399486845758285
74,tuero,Argentine,16,0,0,20.1875,15.4375,8,10.0,18.181818181818183,0,1,0.0,0.0,-4.75,-5.4375,0.0,-0.37500427735506453,-0.6096821078976009,1.6805372035670476,0.21563859771357435,0.771609580517022,-1.168089910434158,-1.1891735286799106,-0.26046236766500785,0.5387699930798965,0.7502528122621511
75,nakano,Japanese,33,0,0,18.12121212121212,13.636363636363637,6,7.9393939393939394,27.363636363636363,0,2,0.0,0.0,-4.484848484848484,-5.696969696969697,0.0,-0.37500427735506453,-0.6096821078976009,1.2173920862804537,-0.18295864231239412,0.3069042937000072,-1.1206099468519322,-0.8076410624138405,-0.26046236766500785,0.44253432615104604,0.1132703734712987
76,magnussen,Danish,25,0,0,16.48,15.4,6,8.52,22.141414141414142,0,3,0.0,0.0,-1.08,-6.880000000000001,0.0,-0.37500427735506453,-0.6096821078976009,0.8495249617746143,0.20733972773196122,0.3069042937000072,-0.5109129516406314,-1.0246402759007032,-0.26046236766500785,0.003755880965373981,0.29274954298942696
77,berger,Austrian,210,10,48,6.371428571428571,10.914285714285715,1,3.4761904761904763,80.22726087038025,0,14,4.761904761904762,22.857142857142858,4.542857142857144,-7.438095238095238,0.0,0.4388579054672103,1.2494591571209976,-1.4162462059060559,-0.785363195782916,-0.8548589233425298,0.4959568458725337,1.3890032878043395,-0.26046236766500785,-0.2032381074470117,-1.2664121777752744
78,larini,Italian,75,0,1,12.133333333333333,21.04,2,13.666666666666666,31.41046907938563,0,8,0.0,1.3333333333333335,8.906666666666666,-7.373333333333333,0.0,-0.37500427735506453,-0.501232200771516,-0.1247523709269666,1.45548977296659,-0.6225062799340224,1.2773723967203183,-0.6394828571399156,-0.26046236766500785,-0.1792183272216835,1.8837068577576384
79,katayama,Japanese,97,0,0,16.896907216494846,16.309278350515463,5,10.175257731958762,29.12034321711741,0,6,0.0,0.0,-0.5876288659793829,-6.1340206185567006,0.0,-0.37500427735506453,-0.6096821078976009,0.9429720286927059,0.40856593594592283,0.0745516502914998,-0.42274538639447634,-0.7346445507161529,-0.26046236766500785,0.2804349079453585,0.8044291537057028
81,morbidelli,Italian,70,0,1,15.214285714285714,15.528571428571428,3,9.057142857142857,37.10769606737349,0,6,0.0,1.4285714285714286,0.31428571428571495,-6.4714285714285715,0.0,-0.37500427735506453,-0.4934857788339385,0.5658232581899513,0.23579299624034933,-0.390153636525515,-0.26124198559061884,-0.40274575120277845,-0.26046236766500785,0.1552924356222233,0.4587932005633114
83,lamy,Portuguese,32,0,0,18.8125,13.46875,6,9.75,26.363636363636363,0,4,0.0,0.0,-5.34375,-3.71875,0.0,-0.37500427735506453,-0.6096821078976009,1.3723398111288558,-0.22005207632111998,0.3069042937000072,-1.274411114598642,-0.8491941032943036,-0.26046236766500785,1.1762434802180837,0.6729718546147315
